131202,4,月2; 木2,貿易論‐B,岸本 壽生,2 ; 3 ; 4,専門教育科目 昼間主開講・基礎科目,2,,講義は毎回2部構成で行う。\\n第1部は、トピックスから、現状分析を行うものである。新聞等の記事から、貿易や国際ビジネス等の現状分析を行う。とりあげるトピックスは、新聞等の出典を明示するので、学生各自で復習すること。\\n第2部は、基礎理論等を開設する。テーマは以下の5つのブロックに区切って多角的な講義にする計画である。\\n(1)ガイダンス-貿易論の課題:第1回-3回\\n貿易論の研究範囲や今日の主要な問題、および本講義の流れを解説する。\\nまた、国際ビジネスに関する根本的な課題を概説する。\\n(2)国際経済の時系列分析:第4回-12回\\n問題意識を高めるために今日の世界経済の中からWTOや地域経済統合の問題を取り上げ概説する。\\nそして、現状分析に必要な戦後の国際経済の流れを概観する。\\nそれと併せて、円の為替変動の問題、貿易摩擦の問題、貿易政策の問題などを解説する\\n(3)国際貿易の基礎理論:第13回-19回\\n貿易の基本原理を概説する。\\n貿易論履修者なら最低限知っていてほしい、「国際収支」、「絶対優位」や「比較優位」などの国際分業理論、さらに、貿易の実務についても概説する。\\n(4)国際ビジネス・多国籍企業研究- 歴史と理論:第20-27回\\n「企業はなぜ対外直接投資を行うのか」、「企業のグローバル化とは何か」といった問題を理論的に捉える。 そのほか、戦略提携やネットワーク経営など今日的な話題も解説したい。\\n(5)貿易・多国籍企業の展望- まとめにかえて:第28-30回\\n国際経済環境が激変する中、今後の展望の足がかりを考察する。\\nさらに、講義中に希望があったテーマを採りあげ解説する。\\nまた、講義の質疑応答、まとめを行う。\\n第1回	国際収支\\n第2回	日本の貿易構造\\n第3回	関税\\n第4回  外国為替\\n第5回	貿易の歴史\\n第6回	国際分業論、絶対優位論\\n第7回	国際分業論、比較優位論\\n第8回	貿易理論の展開\\n第9回	国際ビジネス理論、企業の海外進出\\n第10回	対外直接投資理論、多国籍企業理論-内部化理論\\n第11回	貿易商務論\\n第12回	現代の貿易問題\\n第13回	フェアートレード\\n第14回	アンチグローバルリズム\\n第15回	世界貿易・国際ビジネスの展望,講義の中で、逐次小テストなどを行い理解度をチェックします(10%)。また、期末試験を実施し(90%)、併せて成績評価をいたします。場合によってレポート課題を出します,
131204,4,月4; 木4,簿記論‐B,廣橋 祥,2 ; 3 ; 4,専門教育科目 昼間主開講・基礎科目,2,,第01回 引当金\\n第02回  〃\\n第03回 収益と費用\\n第04回  〃\\n第05回 株式会社の純資産(資本)\\n第06回  〃\\n第07回  〃\\n第08回 税金\\n第09回 リース会計\\n第10回 外貨建取引\\n第11回  〃\\n第12回 税効果会計\\n第13回 決算\\n第14回  〃\\n第15回 まとめ,小テスト(20%)\\n<評価基準>\\n・毎回の講義で学んだ内容を理解していること。\\n期末試験(80%)\\n<評価基準>\\n・授業で学んだ基本的な取引を記帳し; 財務諸表を作成できること。,
131205,4,月4; 木4,社会保障論-B,両角 良子,2 ; 3,専門教育科目 経済DSプログラム・基礎科目,2,,第1回 社会保障全般\\n第2回 生活保護\\n第3回 公的医療保険制度\\n第4回 公的医療保険制度\\n第5回 公的医療保険制度\\n第6回 医療経済学\\n第7回 医療経済学\\n第8回 公的介護保険制度\\n第9回 公的介護保険制度\\n第10回  出生の経済学\\n第11回  社会福祉制度\\n第12回  社会福祉制度\\n第13回  貧困・最低生活保障\\n第14回  貧困・最低生活保障\\n第15回  まとめ・定期試験\\n第16回 第15回が事情により都合が悪くなった場合の予備日\\n※上記は目安です。変更が生じる可能性があります。,・期末試験 100%\\n期末試験は授業内容の理解度と身につけた知識による応用力・考察力を確認するものです。理解度・応用力・考察力を成績の評価基準とします。,・オフィスアワーについて\\n特定の時間にオフィスアワーをもうけません。質問等がある方は、まずは電子メールで相談してください。対面または非対面、いずれかの形で対応したいと思います。\\n・特殊事情が発生した場合について\\nシラバスに書かれている内容を部分的に変更して開講することがあります。\\nオンデマンド授業を行う可能性があります。
131209,4,火3; 木1,憲法-B,伊藤 嘉規,2 ; 3,専門教育科目 公共政策プログラム・基礎科目,2,,第1回目 表現の自由(1)-表現の自由の位置づけ; 検閲の禁止について\\n第2回目 表現の自由(2)-北方ジャーナル事件\\n第3回目 表現の自由(3)-表現内容の規制; 「明白かつ現在の危険」の基準; 内容\\n第4回目 表現の自由(4)-取材の自由; 取材源秘匿と取材資料の提出の強制について\\n第5回目 集会・結社の自由(1)-デモ行進の規制について(古典的事例)\\n第6回目 集会・結社の自由(2)-広島市暴走族追放条例事件\\n第7回目 集会・結社の自由(3)-泉佐野市民会館事件\\n第8回目 経済活動の自由-職業選択の自由; 財産権の保障について\\n第9回目    経済活動の自由-薬事法判決と医薬品ネット販売の合憲性について\\n第10回目  生存権(1)-生存権の法的特質\\n第11回目     生存権(2)-生活保護基準の切り下げ\\n第12回目  労働基本権; 教育を受ける権利\\n第13回目  政治的権利-選挙権について\\n第14回目     適正手続-憲法31条の保障の内容\\n第15回目  4Qのまとめ・予備\\nなお; 15回目講義終了後に学期末テストを行います。,上記達成目標を測るために課す持ち込み一切不可の論述式の学期末試験(100%)で評価いたします。,
131210,4,火3; 木1,計量経済学‐B,唐渡 広志,2 ; 3 ; 4,専門教育科目 昼間主開講・発展科目,2,,1	ダミー変数1\\n2	ダミー変数2\\n3	最小2乗推定量の性質1\\n4	最小2乗推定量の性質2\\n5	最小2乗推定量の性質3\\n6	標準的仮定からの逸脱1\\n7	標準的仮定からの逸脱2\\n8	操作変数法\\n9	2段階最小2乗法\\n10	分散不均一と系列相関\\n11	離散選択モデル1\\n12	離散選択モデル2\\n13	パネルデータ分析1\\n14	パネルデータ分析2\\n15	計量経済学-Bのまとめ,毎回行う演習問題(50%); 期末試験(50%),
131211,4,火3; 木1,オペレーションズ・リサーチ‐B,横山 一憲,2 ; 3 ; 4,専門教育科目 昼間主開講・基礎科目,2,,・AHP(階層分析法) 複数の選択肢がある場合に、いづれかの選択肢を決定しなければいけない場合があります。このような問題を解決するために決定までの過程をいくつかの階層に分けて考える方法です。意思決定のために感覚を利用して価値観を測ります。\\n1. ヒストグラム\\n2. 円グラフ\\n3. 割合\\n4. 算術平均\\n5. 階層分け\\n6. 一対評価(1)\\n7. 一対評価(2)\\n8. 最終評価(1)\\n9. 最終評価(2)\\n10. 整合性(1)\\n11. 整合性(2)\\n12. 感度分析(1)\\n13. 感度分析(2)\\n14. 具体例(1)\\n15. 具体例(2),期末試験の結果(100%),
131213,4,木3; 金1,情報システム論‐B,柳原 佐智子,2 ; 3 ; 4,専門教育科目 昼間主開講・基礎科目,2,,第1回:情報システム開発における経営学の役割とシステム開発モデル\\n第2回:システム開発のプロセス1\\n第3回:システム開発のプロセス2\\n第4回:問題発見技法; 問題解決技法の実践\\n第5回:システム提案書作成とシステムの構造化\\n第6回:外部設計と内部設計、プロジェクト管理手法\\n第7回:プログラム設計とプログラム作成\\n第8回:単体テスト\\n第9回:結合テスト\\n第10回:システムテスト\\n第11回:運用テスト\\n第12回:テスト結果による修正\\n第13回:顧客への説明としてのプレゼンテーション準備\\n第14回:プレゼンテーションと相互評価\\n第15回:まとめと今後の展望\\n講義室と経済学部4階端末室で行う予定です.初回は時間割で指定された講義室で行います.\\n数人でのグループを作り; グループで1つのシステムを作成する予定ですが、履修者の状況によって若干変更する可能性があります。\\n演習の進度によって順番や内容を若干変更する可能性があります.,期末試験:50%(授業で扱った内容の設問について正しく回答できるか)\\n課題:50%(課題として求められている内容について正しく作成・提出されているか)\\nいずれかで著しく成績が悪い場合(半分以上達成されていない場合)は単位認定が不可能となるので注意すること.,
131216,4,月2; 木2,債権法II(各論)‐B,森嶋 秀紀,3 ; 4,専門教育科目 昼間主開講・基礎科目,2,,以下のとおり講義を進める予定である。\\n(なお、講義の進み具合に応じて予定を変更する可能性もある。)\\n1 雇用・請負\\n2 委任・寄託\\n3 その他の典型契約\\n4 事務管理\\n5 不当利得1\\n6 不当利得2\\n7 不法行為の要件1\\n8 不法行為の要件2\\n9 不法行為の効果1\\n10 不法行為の効果2\\n11 他人の行為による不法行為責任\\n12 物の作用による不法行為\\n13 共同不法行為\\n14 過失相殺等\\n15 総復習\\n16 期末試験,達成目標を念頭に置いて期末試験によって評価する(100%)。\\nなお、授業においてなされた質問等が有益であった場合、その点を評価に加えることがある。,
131218,4,月4; 木4,日本経済史‐B,矢島 桂,3 ; 4,専門教育科目 昼間主開講・基礎科目,2,,第1回1920年代米国経済の繁栄\\n第2回ヴェルサイユ=ワシントン体制1\\n第3回ヴェルサイユ=ワシントン体制2\\n第4回ワシントン体制下の日本経済\\n第5回世界大恐慌\\n第6回昭和恐慌下の日本経済\\n第7回高橋財政\\n第8回近代中国の工業化と関税自主権の回復\\n第9回戦間期中国の幣制改革と国際関係\\n第10回近代日本と「満洲」\\n第11回戦時経済\\n第12回「大東亜共栄圏」の形成と崩壊\\n第13回戦後経済改革\\n第14回経済復興\\n第15回高度経済成長,定期試験100%,
131219,4,月4; 木4,刑法各論‐B,辻本 淳史,3 ; 4,専門教育科目 昼間主開講・基礎科目,2,,個人的法益に対する罪のうち財産犯を中心に講義をし、社会的法益・国家的法益については重要な罪についてポイントを絞って解説する。なお授業の具体的な進み具合によって内容がかわることがある。\\n第1週 財産犯総説\\n第2週 財産犯の保護法益\\n第3週 刑法における「占有」\\n第4週 窃盗罪(1)\\n第5週 窃盗罪(2)\\n第6週 強盗罪\\n第7週 詐欺罪の基本問題\\n第8週 キセル乗車、三角詐欺、銀行取引と詐欺etc.\\n第9週 横領罪\\n第10週 背任罪\\n第11週 経済取引と横領罪・背任罪\\n第12週 放火罪\\n第13週 文書偽造罪\\n第14週 わいろ罪\\n第15週 予備日,達成目標を念頭において、小テスト・試験を30%・70%の割合で評価する。,
